% Sierra SPYHIS Output Mon Dec 23 11:57:07 2024
        TIME,           u0,           u1,           u2,           u3,           u4,           u5,           u6,           u7,           u8,           u9,          u10,          u11,          u12,           e0,           e1,           e2,           e3,           e4,           e5,           e6,           e7,           e8,           e9,          e10,          e11,          e12,           d0,           d1,           d2,           d3,           d4,           d5,           d6,           d7,           d8,           d9,          d10,          d11,          d12,           ee,           ie,           ke,          hge,           se
        TIME,           u0,           u1,           u2,           u3,           u4,           u5,           u6,           u7,           u8,           u9,          u10,          u11,          u12,           e0,           e1,           e2,           e3,           e4,           e5,           e6,           e7,           e8,           e9,          e10,          e11,          e12,           d0,           d1,           d2,           d3,           d4,           d5,           d6,           d7,           d8,           d9,          d10,          d11,          d12,           ee,           ie,           ke,          hge,           se
 7.75144e-03,  4.33504e-16,  4.69870e-03,  7.98002e-03,  3.00913e-02,  3.16748e-02,  9.46909e-03,  5.83226e-02,  3.40144e-02,  1.83270e-01,  6.32015e-01,  1.27786e+00,  1.58643e+00,  1.58643e+00,  7.55318e-04,  4.89684e-03,  8.72960e-03,  6.75570e-03,  5.13864e-03,  4.43664e-03,  2.62571e-02,  9.86262e-02,  1.92757e-01,  2.54345e-01,  1.62504e-01,  0.00000e+00,  0.00000e+00,  7.26628e-01,  2.67124e+00,  2.99718e+00,  6.98410e+00,  7.75021e+00,  8.10645e+00,  3.51300e+01,  5.95751e+01,  6.60267e+01,  4.12761e+01,  1.85506e+01,  0.00000e+00,  0.00000e+00,  3.23912e+08,  5.37817e+07,  2.70133e+08, -2.41888e+07,  5.61836e+07
 8.00035e-03,  4.63103e-16,  4.85758e-04,  1.52335e-02,  3.38124e-02,  2.64507e-02,  2.20223e-02,  6.85963e-02,  2.56433e-02,  2.29151e-01,  7.16751e-01,  1.38253e+00,  1.69562e+00,  1.69562e+00,  5.54604e-04,  4.56183e-03,  8.16489e-03,  5.36779e-03,  6.26478e-03,  2.17279e-03,  3.54615e-02,  1.13584e-01,  2.08560e-01,  2.63440e-01,  1.57269e-01,  0.00000e+00,  0.00000e+00,  1.23041e+00,  3.99486e+00,  5.54501e+00,  8.58636e+00,  6.18366e+00,  1.19554e+01,  3.89285e+01,  6.15537e+01,  6.42395e+01,  3.49662e+01,  2.35773e+01,  0.00000e+00,  0.00000e+00,  3.34785e+08,  5.68152e+07,  2.77975e+08, -2.48712e+07,  6.17111e+07
 8.25117e-03,  2.74821e-16,  7.03488e-03,  2.33208e-02,  3.62679e-02,  1.87553e-02,  3.65399e-02,  7.74775e-02,  1.69856e-02,  2.80939e-01,  8.07103e-01,  1.48897e+00,  1.80563e+00,  1.80563e+00,  3.74059e-04,  3.94941e-03,  7.03742e-03,  4.20071e-03,  7.09052e-03,  1.84006e-03,  4.55865e-02,  1.29003e-01,  2.23908e-01,  2.70947e-01,  1.51045e-01,  0.00000e+00,  0.00000e+00,  1.51059e+00,  5.59418e+00,  8.25698e+00,  9.81220e+00,  4.58801e+00,  1.58995e+01,  4.20800e+01,  6.27628e+01,  6.19276e+01,  2.78439e+01,  2.60291e+01,  0.00000e+00,  0.00000e+00,  3.44757e+08,  5.96114e+07,  2.85150e+08, -2.53002e+07,  6.71530e+07
 8.50073e-03,  3.18505e-16,  1.42857e-02,  3.13974e-02,  3.71420e-02,  9.21768e-03,  5.20563e-02,  8.44344e-02,  2.03997e-02,  3.38087e-01,  9.01596e-01,  1.59516e+00,  1.91504e+00,  1.91504e+00,  3.32213e-04,  3.40992e-03,  5.75569e-03,  4.13660e-03,  7.45954e-03,  6.08585e-03,  5.64094e-02,  1.44533e-01,  2.38515e-01,  2.76542e-01,  1.44559e-01,  0.00000e+00,  0.00000e+00,  1.61332e+00,  6.70111e+00,  1.03441e+01,  1.04933e+01,  3.39196e+00,  2.00411e+01,  4.51896e+01,  6.36163e+01,  5.92638e+01,  1.95403e+01,  2.60295e+01,  0.00000e+00,  0.00000e+00,  3.54035e+08,  6.21542e+07,  2.91885e+08, -2.55159e+07,  7.23571e+07
 8.75089e-03,  3.50109e-16,  2.15059e-02,  3.87237e-02,  3.61666e-02,  5.83607e-03,  6.81616e-02,  8.91998e-02,  3.95897e-02,  4.01077e-01,  1.00057e+00,  1.70133e+00,  2.02467e+00,  2.02467e+00,  5.69647e-04,  3.31696e-03,  4.98523e-03,  5.52208e-03,  7.31288e-03,  1.15720e-02,  6.80581e-02,  1.60220e-01,  2.52371e-01,  2.79957e-01,  1.38264e-01,  0.00000e+00,  0.00000e+00,  1.58001e+00,  7.15705e+00,  1.15953e+01,  1.05430e+01,  3.49606e+00,  2.43470e+01,  4.86307e+01,  6.42369e+01,  5.59635e+01,  9.85986e+00,  2.45330e+01,  0.00000e+00,  0.00000e+00,  3.62753e+08,  6.44826e+07,  2.98275e+08, -2.55478e+07,  7.73054e+07
 9.00007e-03,  4.27039e-16,  2.79480e-02,  4.44750e-02,  3.30829e-02,  1.81595e-02,  8.41821e-02,  9.13880e-02,  6.65349e-02,  4.69592e-01,  1.10287e+00,  1.80657e+00,  2.13382e+00,  2.13382e+00,  9.20324e-04,  3.86075e-03,  5.50304e-03,  7.52975e-03,  6.64606e-03,  1.80905e-02,  8.04728e-02,  1.75855e-01,  2.65198e-01,  2.80944e-01,  1.32412e-01,  0.00000e+00,  0.00000e+00,  1.38170e+00,  6.97276e+00,  1.19461e+01,  9.93971e+00,  4.82325e+00,  2.82844e+01,  5.17861e+01,  6.42488e+01,  5.18253e+01,  1.52295e+00,  2.28982e+01,  0.00000e+00,  0.00000e+00,  3.70897e+08,  6.65984e+07,  3.04303e+08, -2.54124e+07,  8.19302e+07
 9.25003e-03,  4.43080e-16,  3.30377e-02,  4.79935e-02,  2.76440e-02,  3.29694e-02,  9.96005e-02,  9.05373e-02,  9.95071e-02,  5.44177e-01,  1.20829e+00,  1.91175e+00,  2.24325e+00,  2.24325e+00,  1.22566e-03,  4.83747e-03,  7.20573e-03,  9.57049e-03,  5.46876e-03,  2.55179e-02,  9.35807e-02,  1.91393e-01,  2.76805e-01,  2.79691e-01,  1.26857e-01,  0.00000e+00,  0.00000e+00,  1.06833e+00,  6.26767e+00,  1.13682e+01,  8.62581e+00,  6.73115e+00,  3.14380e+01,  5.40952e+01,  6.38193e+01,  4.61204e+01,  8.80157e+00,  2.20972e+01,  0.00000e+00,  0.00000e+00,  3.78557e+08,  6.85298e+07,  3.10032e+08, -2.51238e+07,  8.62435e+07
 9.50032e-03,  2.06768e-16,  3.62853e-02,  4.86804e-02,  1.96632e-02,  4.90126e-02,  1.13788e-01,  8.61178e-02,  1.38223e-01,  6.24804e-01,  1.31549e+00,  2.01692e+00,  2.35278e+00,  2.35278e+00,  1.45100e-03,  5.87671e-03,  9.25031e-03,  1.12853e-02,  3.73080e-03,  3.36559e-02,  1.07158e-01,  2.06786e-01,  2.86600e-01,  2.76868e-01,  1.21393e-01,  0.00000e+00,  0.00000e+00,  8.57104e-01,  5.24427e+00,  9.96405e+00,  6.36468e+00,  9.41596e+00,  3.40303e+01,  5.57857e+01,  6.36771e+01,  3.72108e+01,  1.37681e+01,  2.20010e+01,  0.00000e+00,  0.00000e+00,  3.85748e+08,  7.02826e+07,  3.15470e+08, -2.46964e+07,  9.02180e+07
 9.75047e-03,  1.05104e-16,  3.73556e-02,  4.61297e-02,  9.21691e-03,  6.60207e-02,  1.26261e-01,  7.77045e-02,  1.82762e-01,  7.11130e-01,  1.42333e+00,  2.12202e+00,  2.46218e+00,  2.46218e+00,  1.60313e-03,  6.75343e-03,  1.11102e-02,  1.23830e-02,  1.55837e-03,  4.24226e-02,  1.21076e-01,  2.22072e-01,  2.93809e-01,  2.73126e-01,  1.15887e-01,  0.00000e+00,  0.00000e+00,  1.01251e+00,  4.11528e+00,  8.11473e+00,  3.38159e+00,  1.30733e+01,  3.66808e+01,  5.73278e+01,  6.35120e+01,  2.54987e+01,  1.68221e+01,  2.23180e+01,  0.00000e+00,  0.00000e+00,  3.92484e+08,  7.18625e+07,  3.20626e+08, -2.41478e+07,  9.38364e+07
 1.00003e-02,  1.89929e-16,  3.60714e-02,  4.01556e-02,  6.08668e-03,  8.37871e-02,  1.36660e-01,  6.49950e-02,  2.33625e-01,  8.02139e-01,  1.53132e+00,  2.22705e+00,  2.57137e+00,  2.57137e+00,  1.71379e-03,  7.37227e-03,  1.25640e-02,  1.27393e-02,  3.27254e-03,  5.18310e-02,  1.35335e-01,  2.36967e-01,  2.98248e-01,  2.68717e-01,  1.10250e-01,  0.00000e+00,  0.00000e+00,  1.30088e+00,  2.86932e+00,  6.12620e+00,  1.45122e+00,  1.69569e+01,  3.93845e+01,  5.91934e+01,  6.09217e+01,  1.47894e+01,  1.91734e+01,  2.29960e+01,  0.00000e+00,  0.00000e+00,  3.98789e+08,  7.32780e+07,  3.25515e+08, -2.34938e+07,  9.70927e+07
 1.02515e-02,  3.24871e-16,  3.23137e-02,  3.06137e-02,  2.15969e-02,  1.02118e-01,  1.44705e-01,  4.76177e-02,  2.91929e-01,  8.97183e-01,  1.63994e+00,  2.33280e+00,  2.68112e+00,  2.68112e+00,  1.85314e-03,  7.67290e-03,  1.34786e-02,  1.24167e-02,  7.82246e-03,  6.19090e-02,  1.50221e-01,  2.50673e-01,  3.00471e-01,  2.63771e-01,  1.04412e-01,  0.00000e+00,  0.00000e+00,  1.53902e+00,  1.58695e+00,  4.03231e+00,  3.17014e+00,  2.04593e+01,  4.17844e+01,  6.21956e+01,  5.36889e+01,  6.88571e+00,  2.08658e+01,  2.35347e+01,  0.00000e+00,  0.00000e+00,  4.04728e+08,  7.45478e+07,  3.30184e+08, -2.27386e+07,  1.00006e+08
 1.05009e-02,  3.18402e-16,  2.61703e-02,  1.76713e-02,  4.01493e-02,  1.20442e-01,  1.50036e-01,  2.58145e-02,  3.57015e-01,  9.94037e-01,  1.74764e+00,  2.43776e+00,  2.79000e+00,  2.79000e+00,  2.05895e-03,  7.61613e-03,  1.37032e-02,  1.14221e-02,  1.32849e-02,  7.24819e-02,  1.65736e-01,  2.62091e-01,  3.00995e-01,  2.58513e-01,  9.85594e-02,  0.00000e+00,  0.00000e+00,  1.65562e+00,  1.67856e+00,  2.81581e+00,  6.06941e+00,  2.38963e+01,  4.42987e+01,  6.52757e+01,  4.37339e+01,  2.73212e+00,  2.21079e+01,  2.33765e+01,  0.00000e+00,  0.00000e+00,  4.10244e+08,  7.56657e+07,  3.34583e+08, -2.18994e+07,  1.02544e+08
 1.07503e-02,  2.97295e-16,  1.78198e-02,  2.75727e-03,  6.11464e-02,  1.38622e-01,  1.52659e-01,  1.15783e-02,  4.28557e-01,  1.09269e+00,  1.85518e+00,  2.54248e+00,  2.89882e+00,  2.89882e+00,  2.32001e-03,  7.26308e-03,  1.31960e-02,  9.56273e-03,  1.96162e-02,  8.38330e-02,  1.81552e-01,  2.71065e-01,  3.00271e-01,  2.52989e-01,  9.28536e-02,  0.00000e+00,  0.00000e+00,  1.60796e+00,  2.24307e+00,  3.98469e+00,  1.00506e+01,  2.71940e+01,  4.83155e+01,  6.50026e+01,  3.38629e+01,  5.29783e+00,  2.31605e+01,  2.23974e+01,  0.00000e+00,  0.00000e+00,  4.15407e+08,  7.66503e+07,  3.38761e+08, -2.09813e+07,  1.04728e+08
 1.10015e-02,  2.94461e-16,  7.50273e-03,  1.83848e-02,  8.44499e-02,  1.56498e-01,  1.52456e-01,  4.31207e-02,  5.06121e-01,  1.19344e+00,  1.96329e+00,  2.64752e+00,  3.00835e+00,  3.00835e+00,  2.59566e-03,  6.73069e-03,  1.20330e-02,  6.66944e-03,  2.67478e-02,  9.64977e-02,  1.96754e-01,  2.77795e-01,  2.98645e-01,  2.47180e-01,  8.74513e-02,  0.00000e+00,  0.00000e+00,  1.36805e+00,  2.78709e+00,  6.14355e+00,  1.44373e+01,  2.98870e+01,  5.40331e+01,  6.05700e+01,  2.49911e+01,  8.26930e+00,  2.42151e+01,  2.07078e+01,  0.00000e+00,  0.00000e+00,  4.20276e+08,  7.75162e+07,  3.42764e+08, -1.99909e+07,  1.06580e+08
 1.12512e-02,  4.54735e-16,  4.93657e-03,  4.00414e-02,  1.09230e-01,  1.73775e-01,  1.48641e-01,  8.62094e-02,  5.87676e-01,  1.29474e+00,  2.07056e+00,  2.75136e+00,  3.11716e+00,  3.11716e+00,  2.82291e-03,  6.04009e-03,  1.02959e-02,  3.06939e-03,  3.45692e-02,  1.10401e-01,  2.10393e-01,  2.82522e-01,  2.96321e-01,  2.41156e-01,  8.25640e-02,  0.00000e+00,  0.00000e+00,  1.01737e+00,  3.43675e+00,  8.49953e+00,  1.81978e+01,  3.33179e+01,  5.88708e+01,  5.39822e+01,  1.78273e+01,  1.08487e+01,  2.52281e+01,  1.85972e+01,  0.00000e+00,  0.00000e+00,  4.24817e+08,  7.82617e+07,  3.46560e+08, -1.89573e+07,  1.08083e+08
 1.15011e-02,  3.08188e-16,  1.86554e-02,  6.38068e-02,  1.35062e-01,  1.90697e-01,  1.39916e-01,  1.36655e-01,  6.72837e-01,  1.39704e+00,  2.17759e+00,  2.85463e+00,  3.22595e+00,  3.22595e+00,  2.94892e-03,  5.09466e-03,  8.02845e-03,  2.89582e-03,  4.35322e-02,  1.25096e-01,  2.22222e-01,  2.85672e-01,  2.93420e-01,  2.34910e-01,  7.82204e-02,  0.00000e+00,  0.00000e+00,  7.16875e-01,  4.75581e+00,  1.05279e+01,  2.10066e+01,  3.89011e+01,  6.09891e+01,  4.63907e+01,  1.22413e+01,  1.29535e+01,  2.61204e+01,  1.64372e+01,  0.00000e+00,  0.00000e+00,  4.29090e+08,  7.89043e+07,  3.50190e+08, -1.78874e+07,  1.09261e+08
 1.17510e-02,  3.80617e-16,  3.39009e-02,  8.89780e-02,  1.61706e-01,  2.06730e-01,  1.25325e-01,  1.93440e-01,  7.60941e-01,  1.50008e+00,  2.28423e+00,  2.95733e+00,  3.33470e+00,  3.33470e+00,  2.93422e-03,  3.86323e-03,  5.48303e-03,  8.05401e-03,  5.40242e-02,  1.39914e-01,  2.32178e-01,  2.87550e-01,  2.90066e-01,  2.28492e-01,  7.44055e-02,  0.00000e+00,  0.00000e+00,  1.02423e+00,  6.15464e+00,  1.16025e+01,  2.35973e+01,  4.52776e+01,  6.05586e+01,  3.91055e+01,  7.97804e+00,  1.46537e+01,  2.66904e+01,  1.44412e+01,  0.00000e+00,  0.00000e+00,  4.33116e+08,  7.94567e+07,  3.53664e+08, -1.67889e+07,  1.10128e+08
 1.20012e-02,  4.06826e-16,  5.00447e-02,  1.14962e-01,  1.89185e-01,  2.20641e-01,  1.04397e-01,  2.55657e-01,  8.51511e-01,  1.60367e+00,  2.39043e+00,  3.05957e+00,  3.44344e+00,  3.44344e+00,  2.75596e-03,  2.45156e-03,  3.10454e-03,  1.42767e-02,  6.60119e-02,  1.54294e-01,  2.40440e-01,  2.88360e-01,  2.86293e-01,  2.21967e-01,  7.10547e-02,  0.00000e+00,  0.00000e+00,  1.90656e+00,  6.99283e+00,  1.23851e+01,  2.70400e+01,  5.09561e+01,  5.79835e+01,  3.25804e+01,  4.95963e+00,  1.64289e+01,  2.69811e+01,  1.27626e+01,  0.00000e+00,  0.00000e+00,  4.36908e+08,  7.99320e+07,  3.56980e+08, -1.56614e+07,  1.10697e+08
 1.22515e-02,  4.66209e-16,  6.64107e-02,  1.41684e-01,  2.17089e-01,  2.31158e-01,  7.70672e-02,  3.22559e-01,  9.44140e-01,  1.70770e+00,  2.49618e+00,  3.16148e+00,  3.55221e+00,  3.55221e+00,  2.45103e-03,  2.11712e-03,  1.69724e-03,  2.15593e-02,  7.92113e-02,  1.67806e-01,  2.47184e-01,  2.88222e-01,  2.82032e-01,  2.15355e-01,  6.80535e-02,  0.00000e+00,  0.00000e+00,  2.03977e+00,  7.03583e+00,  1.37473e+01,  3.15088e+01,  5.51324e+01,  5.38955e+01,  2.66211e+01,  4.50366e+00,  1.85078e+01,  2.72373e+01,  1.15510e+01,  0.00000e+00,  0.00000e+00,  4.40474e+08,  8.03413e+07,  3.60137e+08, -1.45010e+07,  1.10984e+08
 1.25005e-02,  4.19061e-16,  8.23171e-02,  1.69009e-01,  2.44293e-01,  2.37071e-01,  4.38948e-02,  3.93037e-01,  1.03775e+00,  1.81129e+00,  2.60076e+00,  3.26253e+00,  3.66027e+00,  3.66027e+00,  2.11075e-03,  1.73578e-03,  3.66092e-03,  3.00650e-02,  9.30473e-02,  1.80092e-01,  2.52496e-01,  2.87284e-01,  2.77267e-01,  2.08711e-01,  6.52937e-02,  0.00000e+00,  0.00000e+00,  1.05252e+00,  5.84905e+00,  1.56481e+01,  3.69361e+01,  5.70427e+01,  4.89569e+01,  2.11157e+01,  6.21655e+00,  2.06407e+01,  2.73808e+01,  1.08109e+01,  0.00000e+00,  0.00000e+00,  4.43798e+08,  8.06901e+07,  3.63113e+08, -1.33107e+07,  1.11002e+08
 1.27515e-02,  3.41752e-16,  9.80367e-02,  1.97021e-01,  2.70004e-01,  2.37468e-01,  8.24900e-03,  4.67484e-01,  1.13323e+00,  1.91569e+00,  2.70556e+00,  3.36418e+00,  3.76911e+00,  3.76911e+00,  1.73723e-03,  1.27831e-03,  7.70149e-03,  4.00302e-02,  1.07153e-01,  1.91202e-01,  2.56567e-01,  2.85665e-01,  2.71970e-01,  2.01972e-01,  6.26293e-02,  0.00000e+00,  0.00000e+00,  1.16069e+00,  4.20975e+00,  1.82983e+01,  4.23197e+01,  5.67990e+01,  4.36799e+01,  1.61960e+01,  8.20038e+00,  2.23528e+01,  2.73793e+01,  1.05273e+01,  0.00000e+00,  0.00000e+00,  4.46930e+08,  8.09872e+07,  3.65947e+08, -1.20700e+07,  1.10761e+08
 1.30008e-02,  3.60838e-16,  1.14024e-01,  2.24826e-01,  2.92517e-01,  2.31664e-01,  4.15487e-02,  5.44246e-01,  1.22890e+00,  2.01917e+00,  2.80907e+00,  3.46507e+00,  3.87713e+00,  3.87713e+00,  1.20207e-03,  1.65992e-03,  1.26466e-02,  5.10405e-02,  1.20856e-01,  2.00933e-01,  2.59511e-01,  2.83510e-01,  2.66359e-01,  1.95260e-01,  5.99991e-02,  0.00000e+00,  0.00000e+00,  1.59896e+00,  4.57810e+00,  2.16820e+01,  4.58283e+01,  5.49277e+01,  3.81299e+01,  1.20910e+01,  9.96598e+00,  2.33057e+01,  2.72885e+01,  1.05802e+01,  0.00000e+00,  0.00000e+00,  4.49831e+08,  8.12273e+07,  3.68608e+08, -1.07980e+07,  1.10267e+08
 1.32501e-02,  3.21449e-16,  1.31051e-01,  2.51899e-01,  3.10664e-01,  2.19442e-01,  9.07823e-02,  6.23317e-01,  1.32517e+00,  2.12227e+00,  2.91197e+00,  3.56594e+00,  3.98509e+00,  3.98509e+00,  4.05840e-04,  2.69123e-03,  1.85011e-02,  6.26031e-02,  1.33914e-01,  2.09306e-01,  2.61535e-01,  2.80871e-01,  2.60566e-01,  1.88565e-01,  5.73348e-02,  0.00000e+00,  0.00000e+00,  3.37886e+00,  7.52447e+00,  2.53039e+01,  4.70943e+01,  5.17945e+01,  3.24016e+01,  8.64772e+00,  1.16694e+01,  2.36596e+01,  2.69125e+01,  1.07105e+01,  0.00000e+00,  0.00000e+00,  4.52539e+08,  8.14080e+07,  3.71135e+08, -9.49321e+06,  1.09519e+08
 1.35013e-02,  4.02862e-16,  1.49221e-01,  2.77552e-01,  3.23384e-01,  2.00721e-01,  1.45256e-01,  7.04909e-01,  1.42258e+00,  2.22560e+00,  3.01497e+00,  3.66746e+00,  4.09373e+00,  4.09373e+00,  8.75400e-04,  4.77763e-03,  2.53350e-02,  7.43205e-02,  1.46093e-01,  2.16351e-01,  2.62770e-01,  2.77736e-01,  2.54650e-01,  1.81917e-01,  5.46254e-02,  0.00000e+00,  0.00000e+00,  5.20757e+00,  1.10597e+01,  2.91530e+01,  4.68323e+01,  4.72756e+01,  2.68901e+01,  5.59444e+00,  1.32650e+01,  2.38968e+01,  2.62550e+01,  1.07187e+01,  0.00000e+00,  0.00000e+00,  4.55086e+08,  8.15221e+07,  3.73568e+08, -8.15702e+06,  1.08507e+08
 1.37509e-02,  5.43684e-16,  1.67456e-01,  3.00509e-01,  3.29792e-01,  1.75957e-01,  2.03581e-01,  7.87693e-01,  1.51965e+00,  2.32779e+00,  3.11667e+00,  3.76821e+00,  4.20158e+00,  4.20158e+00,  2.28637e-03,  7.89272e-03,  3.30271e-02,  8.57413e-02,  1.56947e-01,  2.22069e-01,  2.63272e-01,  2.74185e-01,  2.48680e-01,  1.75470e-01,  5.19574e-02,  0.00000e+00,  0.00000e+00,  6.13843e+00,  1.43239e+01,  3.23921e+01,  4.56219e+01,  4.18455e+01,  2.20021e+01,  3.24115e+00,  1.45614e+01,  2.43138e+01,  2.55442e+01,  1.05331e+01,  0.00000e+00,  0.00000e+00,  4.57456e+08,  8.15590e+07,  3.75901e+08, -6.82111e+06,  1.07239e+08
 1.40007e-02,  4.77935e-16,  1.84787e-01,  3.19783e-01,  3.29728e-01,  1.45265e-01,  2.65552e-01,  8.72061e-01,  1.61690e+00,  2.42961e+00,  3.21782e+00,  3.86886e+00,  4.30941e+00,  4.30941e+00,  3.86785e-03,  1.18075e-02,  4.13374e-02,  9.67567e-02,  1.66408e-01,  2.26656e-01,  2.63102e-01,  2.70288e-01,  2.42574e-01,  1.69204e-01,  4.93547e-02,  0.00000e+00,  0.00000e+00,  6.57232e+00,  1.69957e+01,  3.39640e+01,  4.36145e+01,  3.59962e+01,  1.74792e+01,  2.70602e+00,  1.56370e+01,  2.46117e+01,  2.46845e+01,  1.02746e+01,  0.00000e+00,  0.00000e+00,  4.59684e+08,  8.15106e+07,  3.78178e+08, -5.49110e+06,  1.05705e+08
 1.42506e-02,  4.28195e-16,  2.00120e-01,  3.34047e-01,  3.23181e-01,  1.08977e-01,  3.30749e-01,  9.57795e-01,  1.71424e+00,  2.53099e+00,  3.31843e+00,  3.96941e+00,  4.41720e+00,  4.41720e+00,  5.54409e-03,  1.62408e-02,  4.97822e-02,  1.07170e-01,  1.74409e-01,  2.30194e-01,  2.62311e-01,  2.66115e-01,  2.36393e-01,  1.63164e-01,  4.68300e-02,  0.00000e+00,  0.00000e+00,  6.72735e+00,  1.85701e+01,  3.34970e+01,  4.06040e+01,  3.00909e+01,  1.31350e+01,  3.88498e+00,  1.66185e+01,  2.45148e+01,  2.34659e+01,  9.90466e+00,  0.00000e+00,  0.00000e+00,  4.61786e+08,  8.13676e+07,  3.80423e+08, -4.18240e+06,  1.03903e+08
 1.45008e-02,  4.62226e-16,  2.12356e-01,  3.42183e-01,  3.10048e-01,  6.80651e-02,  3.98987e-01,  1.04467e+00,  1.81168e+00,  2.63186e+00,  3.41852e+00,  4.06981e+00,  4.52497e+00,  4.52497e+00,  7.13560e-03,  2.08575e-02,  5.78919e-02,  1.16714e-01,  1.81003e-01,  2.32719e-01,  2.60990e-01,  2.61698e-01,  2.30225e-01,  1.57398e-01,  4.44308e-02,  0.00000e+00,  0.00000e+00,  5.83316e+00,  1.85646e+01,  3.13866e+01,  3.64354e+01,  2.45786e+01,  8.99706e+00,  5.16034e+00,  1.73853e+01,  2.42273e+01,  2.21785e+01,  9.21419e+00,  0.00000e+00,  0.00000e+00,  4.63775e+08,  8.11218e+07,  3.82657e+08, -2.90888e+06,  1.01831e+08
 1.47512e-02,  4.99773e-16,  2.20347e-01,  3.43430e-01,  2.90192e-01,  2.84644e-02,  4.70150e-01,  1.13254e+00,  1.90911e+00,  2.73221e+00,  3.51812e+00,  4.16998e+00,  4.63272e+00,  4.63272e+00,  8.40094e-03,  2.52064e-02,  6.53330e-02,  1.25115e-01,  1.86346e-01,  2.34270e-01,  2.59251e-01,  2.57096e-01,  2.24085e-01,  1.51864e-01,  4.22356e-02,  0.00000e+00,  0.00000e+00,  4.21205e+00,  1.66038e+01,  2.82072e+01,  3.12859e+01,  1.97214e+01,  5.15147e+00,  6.30876e+00,  1.78760e+01,  2.41574e+01,  2.14119e+01,  8.21796e+00,  0.00000e+00,  0.00000e+00,  4.65656e+08,  8.07675e+07,  3.84893e+08, -1.68039e+06,  9.94906e+07
 1.50000e-02,  4.51940e-16,  2.23210e-01,  3.37379e-01,  2.63777e-01,  4.25574e-02,  5.43543e-01,  1.22076e+00,  2.00579e+00,  2.83141e+00,  3.61664e+00,  4.26917e+00,  4.73971e+00,  4.73971e+00,  9.21378e-03,  2.88301e-02,  7.18529e-02,  1.32141e-01,  1.90568e-01,  2.34939e-01,  2.57124e-01,  2.52374e-01,  2.17967e-01,  1.46493e-01,  4.03074e-02,  0.00000e+00,  0.00000e+00,  2.31647e+00,  1.33209e+01,  2.43784e+01,  2.56424e+01,  1.53677e+01,  1.88345e+00,  7.77899e+00,  1.84194e+01,  2.43782e+01,  2.11463e+01,  7.17120e+00,  0.00000e+00,  0.00000e+00,  4.67418e+08,  8.03069e+07,  3.87115e+08, -5.11027e+05,  9.69036e+07
 1.52509e-02,  4.24762e-16,  2.20576e-01,  3.23745e-01,  2.30462e-01,  9.51286e-02,  6.19953e-01,  1.31060e+00,  2.10312e+00,  2.93085e+00,  3.71542e+00,  4.36878e+00,  4.84743e+00,  4.84743e+00,  9.55822e-03,  3.15661e-02,  7.73990e-02,  1.37820e-01,  1.93825e-01,  2.34869e-01,  2.54499e-01,  2.47444e-01,  2.11775e-01,  1.41174e-01,  3.86201e-02,  0.00000e+00,  0.00000e+00,  5.10462e-01,  9.62144e+00,  2.00507e+01,  1.98891e+01,  1.12113e+01,  2.33272e+00,  9.62351e+00,  1.90429e+01,  2.43635e+01,  2.09281e+01,  6.26663e+00,  0.00000e+00,  0.00000e+00,  4.69082e+08,  7.97369e+07,  3.89350e+08,  6.13529e+05,  9.40421e+07
 1.55003e-02,  5.04109e-16,  2.12594e-01,  3.02769e-01,  1.90754e-01,  1.54311e-01,  6.98097e-01,  1.40084e+00,  2.19978e+00,  3.02916e+00,  3.81316e+00,  4.46751e+00,  4.95442e+00,  4.95442e+00,  9.51692e-03,  3.33775e-02,  8.17893e-02,  1.42063e-01,  1.96093e-01,  2.34187e-01,  2.51382e-01,  2.42382e-01,  2.05669e-01,  1.35989e-01,  3.71609e-02,  0.00000e+00,  0.00000e+00,  1.07393e+00,  6.17192e+00,  1.53883e+01,  1.42087e+01,  7.10973e+00,  2.66765e+00,  1.13529e+01,  1.95061e+01,  2.38493e+01,  2.06405e+01,  5.55668e+00,  0.00000e+00,  0.00000e+00,  4.70622e+08,  7.90731e+07,  3.91554e+08,  1.67864e+06,  9.09560e+07
 1.57501e-02,  4.95241e-16,  1.99708e-01,  2.74662e-01,  1.44646e-01,  2.18137e-01,  7.78269e-01,  1.49203e+00,  2.29642e+00,  3.12701e+00,  3.91057e+00,  4.56611e+00,  5.06143e+00,  5.06143e+00,  9.27044e-03,  3.44152e-02,  8.49602e-02,  1.44879e-01,  1.97330e-01,  2.33009e-01,  2.47829e-01,  2.37177e-01,  1.99683e-01,  1.30884e-01,  3.58715e-02,  0.00000e+00,  0.00000e+00,  1.73595e+00,  3.39464e+00,  1.03361e+01,  8.57594e+00,  3.07722e+00,  3.25843e+00,  1.27588e+01,  1.98437e+01,  2.31116e+01,  2.03228e+01,  4.99741e+00,  0.00000e+00,  0.00000e+00,  4.72046e+08,  7.83238e+07,  3.93726e+08,  2.69369e+06,  8.76426e+07
