% Sierra SPYHIS Output Thu Jan  9 09:14:08 2025
        TIME,           u0,           u1,           u2,           u3,           u4,           u5,           u6,           u7,           u8,           u9,          u10,          u11,          u12,           e0,           e1,           e2,           e3,           e4,           e5,           e6,           e7,           e8,           e9,          e10,          e11,          e12,           d0,           d1,           d2,           d3,           d4,           d5,           d6,           d7,           d8,           d9,          d10,          d11,          d12,           ee,           ie,           ke,          hge,           se
 9.00189e-04,  5.98662e-17,  1.38716e-11,  1.56228e-10,  5.46151e-10,  1.31615e-09,  2.54435e-09,  4.28175e-09,  6.55465e-09,  9.21005e-09,  1.20881e-08,  1.81508e-08,  6.94228e-04,  6.94228e-04,  1.36946e-11,  9.32354e-11,  3.29448e-10,  7.15062e-10,  1.22271e-09,  1.80661e-09,  2.43266e-09,  3.12893e-09,  4.18880e-09,  6.66138e-09,  1.75009e-08,  1.36954e-03,  0.00000e+00,  1.35102e-07,  6.23298e-07,  2.10252e-06,  4.50314e-06,  7.64648e-06,  1.12485e-05,  1.50730e-05,  1.93117e-05,  2.57903e-05,  4.35573e-05,  1.29618e-04,  8.20889e+00,  0.00000e+00,  1.38702e+04,  7.73708e+00,  1.38447e+04, -7.58171e-03,  2.14620e+06
 1.00011e-03,  4.35416e-17,  3.08019e-11,  2.82440e-10,  9.79788e-10,  2.35788e-09,  4.55484e-09,  7.66000e-09,  1.17177e-08,  1.64628e-08,  2.16093e-08,  3.26585e-08,  1.20869e-03,  1.20869e-03,  3.34668e-11,  1.75931e-10,  5.97774e-10,  1.28497e-09,  2.18726e-09,  3.22188e-09,  4.32501e-09,  5.54896e-09,  7.41515e-09,  1.22532e-08,  3.47269e-08,  2.38279e-03,  0.00000e+00,  2.62116e-07,  1.06759e-06,  3.33527e-06,  7.02661e-06,  1.18557e-05,  1.73601e-05,  2.31642e-05,  2.95801e-05,  3.93871e-05,  6.98467e-05,  2.20114e-04,  1.22088e+01,  0.00000e+00,  3.07484e+04,  2.34210e+01,  3.06919e+04, -3.09414e-02,  2.14621e+06
 1.10003e-03,  4.16143e-17,  6.87091e-11,  4.78965e-10,  1.63587e-09,  3.92563e-09,  7.57535e-09,  1.27295e-08,  1.94560e-08,  2.73298e-08,  3.59144e-08,  5.45134e-08,  1.94968e-03,  1.94968e-03,  7.72371e-11,  3.13913e-10,  1.01294e-09,  2.14941e-09,  3.63844e-09,  5.34133e-09,  7.14675e-09,  9.14521e-09,  1.21964e-08,  2.09730e-08,  6.25794e-08,  3.84042e-03,  0.00000e+00,  6.20626e-07,  1.75162e-06,  5.05965e-06,  1.04275e-05,  1.74294e-05,  2.53936e-05,  3.37395e-05,  4.29254e-05,  5.70261e-05,  1.06646e-04,  3.42412e-04,  1.70997e+01,  0.00000e+00,  6.04833e+04,  6.08416e+01,  6.03668e+04, -1.04872e-01,  2.14623e+06
 1.20025e-03,  2.04361e-17,  1.49380e-10,  7.81699e-10,  2.59305e-09,  6.18907e-09,  1.19226e-08,  2.00131e-08,  3.05574e-08,  4.29126e-08,  5.65063e-08,  8.59221e-08,  2.96636e-03,  2.96636e-03,  1.67219e-10,  5.38996e-10,  1.63387e-09,  3.41055e-09,  5.73435e-09,  8.38553e-09,  1.11805e-08,  1.42657e-08,  1.89966e-08,  3.40509e-08,  1.04401e-07,  5.83751e-03,  0.00000e+00,  1.22429e-06,  2.82368e-06,  7.44724e-06,  1.49273e-05,  2.46878e-05,  3.57496e-05,  4.72628e-05,  5.98735e-05,  7.95614e-05,  1.56891e-04,  4.96963e-04,  2.28836e+01,  0.00000e+00,  1.08673e+05,  1.40576e+02,  1.08445e+05, -3.08111e-01,  2.14628e+06
 1.30017e-03,  1.29749e-17,  3.07661e-10,  1.24813e-09,  3.94769e-09,  9.33384e-09,  1.79305e-08,  3.00524e-08,  4.58303e-08,  6.43381e-08,  8.49624e-08,  1.29032e-07,  4.29777e-03,  4.29777e-03,  3.38690e-10,  8.96249e-10,  2.53270e-09,  5.18337e-09,  8.64539e-09,  1.25863e-08,  1.67180e-08,  2.12629e-08,  2.83063e-08,  5.28651e-08,  1.63016e-07,  8.44848e-03,  0.00000e+00,  2.31640e-06,  4.42872e-06,  1.06998e-05,  2.07891e-05,  3.39255e-05,  4.87926e-05,  6.41531e-05,  8.08821e-05,  1.07861e-04,  2.22784e-04,  6.80316e-04,  2.94954e+01,  0.00000e+00,  1.81226e+05,  2.94461e+02,  1.80804e+05, -8.02388e-01,  2.14637e+06
 1.40010e-03,  1.27792e-16,  5.98053e-10,  1.97764e-09,  5.84647e-09,  1.36159e-08,  2.60406e-08,  4.35527e-08,  6.63192e-08,  9.30622e-08,  1.23338e-07,  1.86455e-07,  5.98996e-03,  5.98996e-03,  6.46900e-10,  1.45330e-09,  3.81114e-09,  7.62352e-09,  1.25969e-08,  1.82462e-08,  2.41363e-08,  3.05917e-08,  4.07770e-08,  7.91184e-08,  2.41233e-07,  1.17606e-02,  0.00000e+00,  4.01109e-06,  6.86039e-06,  1.50958e-05,  2.83491e-05,  4.55795e-05,  6.50398e-05,  8.50054e-05,  1.06662e-04,  1.43093e-04,  3.06254e-04,  8.88388e-04,  3.69095e+01,  0.00000e+00,  2.85016e+05,  5.70627e+02,  2.84266e+05, -1.89819e+00,  2.14654e+06
 1.50002e-03,  6.26469e-17,  1.10051e-09,  3.12497e-09,  8.50011e-09,  1.93607e-08,  3.67806e-08,  6.13322e-08,  9.32183e-08,  1.30750e-07,  1.73990e-07,  2.60928e-07,  8.08463e-03,  8.08463e-03,  1.17249e-09,  2.30464e-09,  5.60086e-09,  1.09210e-08,  1.78539e-08,  2.57133e-08,  3.38623e-08,  4.27657e-08,  5.71483e-08,  1.14625e-07,  3.41238e-07,  1.58515e-02,  0.00000e+00,  6.70786e-06,  1.03818e-05,  2.09911e-05,  3.80214e-05,  6.01377e-05,  8.50593e-05,  1.10452e-04,  1.37984e-04,  1.86237e-04,  4.08264e-04,  1.11530e-03,  4.50783e+01,  0.00000e+00,  4.27219e+05,  1.03674e+03,  4.25942e+05, -4.14525e+00,  2.14682e+06
 1.60024e-03,  1.40489e-16,  1.93124e-09,  4.92326e-09,  1.22293e-08,  2.70267e-08,  5.08534e-08,  8.44512e-08,  1.28056e-07,  1.79523e-07,  2.39895e-07,  3.55702e-07,  1.06297e-02,  1.06297e-02,  2.03266e-09,  3.58443e-09,  8.08115e-09,  1.53257e-08,  2.47567e-08,  3.54283e-08,  4.64319e-08,  5.84300e-08,  7.83203e-08,  1.61409e-07,  4.64981e-07,  2.08098e-02,  0.00000e+00,  1.07524e-05,  1.54182e-05,  2.88492e-05,  5.03363e-05,  7.82197e-05,  1.09583e-04,  1.41329e-04,  1.75790e-04,  2.38291e-04,  5.29315e-04,  1.35510e-03,  5.39771e+01,  0.00000e+00,  6.15910e+05,  1.78693e+03,  6.13811e+05, -8.47818e+00,  2.14727e+06
 1.70016e-03,  1.40014e-16,  3.24098e-09,  7.67697e-09,  1.74531e-08,  3.71520e-08,  6.90059e-08,  1.13971e-07,  1.72314e-07,  2.41400e-07,  3.23881e-07,  4.73401e-07,  1.36479e-02,  1.36479e-02,  3.37882e-09,  5.45926e-09,  1.14569e-08,  2.11009e-08,  3.36445e-08,  4.78132e-08,  6.23453e-08,  7.81704e-08,  1.05083e-07,  2.21054e-07,  6.12617e-07,  2.66736e-02,  0.00000e+00,  1.65563e-05,  2.24579e-05,  3.91468e-05,  6.58097e-05,  1.00382e-04,  1.39200e-04,  1.78293e-04,  2.20708e-04,  2.99735e-04,  6.68257e-04,  1.59961e-03,  6.34999e+01,  0.00000e+00,  8.57584e+05,  2.93630e+03,  8.54252e+05, -1.63326e+01,  2.14796e+06
 1.80008e-03,  1.58426e-16,  5.23907e-09,  1.18102e-08,  2.47883e-08,  5.05367e-08,  9.23258e-08,  1.51412e-07,  2.28084e-07,  3.19205e-07,  4.29842e-07,  6.17734e-07,  1.71816e-02,  1.71816e-02,  5.42114e-09,  8.16034e-09,  1.60117e-08,  2.86106e-08,  4.49853e-08,  6.34513e-08,  8.22975e-08,  1.02794e-07,  1.38493e-07,  2.95459e-07,  7.84695e-07,  3.35178e-02,  0.00000e+00,  2.47729e-05,  3.20678e-05,  5.25564e-05,  8.51662e-05,  1.27459e-04,  1.74868e-04,  2.22394e-04,  2.73827e-04,  3.71725e-04,  8.24577e-04,  1.84329e-03,  7.36169e+01,  0.00000e+00,  1.16033e+06,  4.63737e+03,  1.15520e+06, -2.99357e+01,  2.14898e+06
 1.90001e-03,  4.78237e-17,  8.19677e-09,  1.78699e-08,  3.50460e-08,  6.82166e-08,  1.22151e-07,  1.98561e-07,  2.97751e-07,  4.16111e-07,  5.62089e-07,  7.92533e-07,  2.12642e-02,  2.12642e-02,  8.43189e-09,  1.19815e-08,  2.20929e-08,  3.82837e-08,  5.93144e-08,  8.29966e-08,  1.07056e-07,  1.33178e-07,  1.79667e-07,  3.86322e-07,  9.80858e-07,  4.13979e-02,  0.00000e+00,  3.60806e-05,  4.49836e-05,  6.98380e-05,  1.09250e-04,  1.60365e-04,  2.17634e-04,  2.74792e-04,  3.36400e-04,  4.55643e-04,  9.97541e-04,  2.08097e-03,  8.42731e+01,  0.00000e+00,  1.53168e+06,  7.07610e+03,  1.52401e+06, -5.25407e+01,  2.15044e+06
 2.00022e-03,  7.26035e-17,  1.24769e-08,  2.65859e-08,  4.93251e-08,  9.16203e-08,  1.60305e-07,  2.57800e-07,  3.84442e-07,  5.36241e-07,  7.26121e-07,  1.00278e-06,  2.59417e-02,  2.59417e-02,  1.27750e-08,  1.73142e-08,  3.01588e-08,  5.06813e-08,  7.73279e-08,  1.07299e-07,  1.37618e-07,  1.70466e-07,  2.30049e-07,  4.95639e-07,  1.20098e-06,  5.03916e-02,  0.00000e+00,  5.13210e-05,  6.21706e-05,  9.19517e-05,  1.39157e-04,  2.00366e-04,  2.68953e-04,  3.37145e-04,  4.10353e-04,  5.53787e-04,  1.18770e-03,  2.30969e-03,  9.54473e+01,  0.00000e+00,  1.98046e+06,  1.04884e+04,  1.96926e+06, -8.89042e+01,  2.15249e+06
 2.10015e-03,  6.12321e-17,  1.84949e-08,  3.87902e-08,  6.88741e-08,  1.22341e-07,  2.08705e-07,  3.31460e-07,  4.91060e-07,  6.83280e-07,  9.26679e-07,  1.25219e-06,  3.12160e-02,  3.12160e-02,  1.88673e-08,  2.45949e-08,  4.06945e-08,  6.63626e-08,  9.96845e-08,  1.37133e-07,  1.74870e-07,  2.15656e-07,  2.90858e-07,  6.24487e-07,  1.44269e-06,  6.04898e-02,  0.00000e+00,  7.15017e-05,  8.44667e-05,  1.19913e-04,  1.75904e-04,  2.48605e-04,  3.30119e-04,  4.10938e-04,  4.97394e-04,  6.68237e-04,  1.39538e-03,  2.52611e-03,  1.07020e+02,  0.00000e+00,  2.51123e+06,  1.51203e+04,  2.49527e+06, -1.45228e+02,  2.15527e+06
 2.20007e-03,  6.13061e-17,  2.68084e-08,  5.55999e-08,  9.53803e-08,  1.62606e-07,  2.70106e-07,  4.22956e-07,  6.21901e-07,  8.62666e-07,  1.17065e-06,  1.54701e-06,  3.71275e-02,  3.71275e-02,  2.72688e-08,  3.44140e-08,  5.43694e-08,  8.61224e-08,  1.27346e-07,  1.73654e-07,  2.20161e-07,  2.70301e-07,  3.64052e-07,  7.75123e-07,  1.70535e-06,  7.17546e-02,  0.00000e+00,  9.77553e-05,  1.13170e-04,  1.55004e-04,  2.21028e-04,  3.06864e-04,  4.03191e-04,  4.98606e-04,  6.00356e-04,  8.02680e-04,  1.62470e-03,  2.72988e-03,  1.18971e+02,  0.00000e+00,  3.13212e+06,  2.12891e+04,  3.10986e+06, -2.30244e+02,  2.15896e+06
 2.30029e-03,  1.94495e-16,  3.81287e-08,  7.84380e-08,  1.30989e-07,  2.15266e-07,  3.48042e-07,  5.36628e-07,  7.82332e-07,  1.08108e-06,  1.46629e-06,  1.89498e-06,  4.37219e-02,  4.37219e-02,  3.86941e-08,  4.75212e-08,  7.20294e-08,  1.10961e-07,  1.61520e-07,  2.18307e-07,  2.75185e-07,  3.36361e-07,  4.52122e-07,  9.50547e-07,  1.98845e-06,  8.42555e-02,  0.00000e+00,  1.31633e-04,  1.49737e-04,  1.98889e-04,  2.76392e-04,  3.77287e-04,  4.90696e-04,  6.03104e-04,  7.22737e-04,  9.61761e-04,  1.88246e-03,  2.91974e-03,  1.31284e+02,  0.00000e+00,  3.85201e+06,  2.93759e+04,  3.82152e+06, -3.55832e+02,  2.16381e+06
 2.40021e-03,  1.64332e-16,  5.32096e-08,  1.08811e-07,  1.77957e-07,  2.83284e-07,  4.46076e-07,  6.76631e-07,  9.77198e-07,  1.34421e-06,  1.82014e-06,  2.30190e-06,  5.09845e-02,  5.09845e-02,  5.39006e-08,  6.46966e-08,  9.45215e-08,  1.41834e-07,  2.03310e-07,  2.72371e-07,  3.41416e-07,  4.15529e-07,  5.57208e-07,  1.15289e-06,  2.28861e-06,  9.79436e-02,  0.00000e+00,  1.74396e-04,  1.95598e-04,  2.53029e-04,  3.43553e-04,  4.61636e-04,  5.94602e-04,  7.26625e-04,  8.67196e-04,  1.14911e-03,  2.17492e-03,  3.08937e-03,  1.43838e+02,  0.00000e+00,  4.67297e+06,  3.97346e+04,  4.63197e+06, -5.36161e+02,  2.17000e+06
 2.50013e-03,  2.86303e-16,  7.30653e-08,  1.48745e-07,  2.39330e-07,  3.70730e-07,  5.69275e-07,  8.49061e-07,  1.21380e-06,  1.66082e-06,  2.24237e-06,  2.77803e-06,  5.89556e-02,  5.89556e-02,  7.39064e-08,  8.69996e-08,  1.23021e-07,  1.80104e-07,  2.54331e-07,  3.37760e-07,  4.21076e-07,  5.10407e-07,  6.82670e-07,  1.38659e-06,  2.60407e-06,  1.12872e-01,  0.00000e+00,  2.27927e-04,  2.52685e-04,  3.19429e-04,  4.24771e-04,  5.62432e-04,  7.17749e-04,  8.72322e-04,  1.03769e-03,  1.36999e-03,  2.51104e-03,  3.22779e-03,  1.56619e+02,  0.00000e+00,  5.60293e+06,  5.28337e+04,  5.54866e+06, -7.90545e+02,  2.17783e+06
 2.60006e-03,  1.62426e-16,  9.88721e-08,  2.00592e-07,  3.18635e-07,  4.82312e-07,  7.23475e-07,  1.06086e-06,  1.50029e-06,  2.04047e-06,  2.74377e-06,  3.33455e-06,  6.76556e-02,  6.76556e-02,  9.98926e-08,  1.15650e-07,  1.58860e-07,  2.27289e-07,  3.16352e-07,  4.16530e-07,  5.16538e-07,  6.23797e-07,  8.32115e-07,  1.65640e-06,  2.93060e-06,  1.29051e-01,  0.00000e+00,  2.94444e-04,  3.22977e-04,  4.00265e-04,  5.22312e-04,  6.82148e-04,  8.62832e-04,  1.04336e-03,  1.23807e-03,  1.62929e-03,  2.89796e-03,  3.31564e-03,  1.69579e+02,  0.00000e+00,  6.64743e+06,  6.91684e+04,  6.57666e+06, -1.14295e+03,  2.18757e+06
 2.70027e-03,  3.18347e-16,  1.32131e-07,  2.67353e-07,  4.20381e-07,  6.24070e-07,  9.16245e-07,  1.32114e-06,  1.84746e-06,  2.49584e-06,  3.33874e-06,  3.98698e-06,  7.71324e-02,  7.71324e-02,  1.33366e-07,  1.52208e-07,  2.03744e-07,  2.85329e-07,  3.91635e-07,  5.11321e-07,  6.30877e-07,  7.59325e-07,  1.01020e-06,  1.96864e-06,  3.26235e-06,  1.46537e-01,  0.00000e+00,  3.76231e-04,  4.09169e-04,  4.98213e-04,  6.39040e-04,  8.23882e-04,  1.03328e-03,  1.24386e-03,  1.47320e-03,  1.93278e-03,  3.34202e-03,  3.32703e-03,  1.82710e+02,  0.00000e+00,  7.81526e+06,  8.93458e+04,  7.72414e+06, -1.62484e+03,  2.19957e+06
 2.80019e-03,  1.91371e-16,  1.74288e-07,  3.51911e-07,  5.48884e-07,  8.01745e-07,  1.15466e-06,  1.63817e-06,  2.26471e-06,  3.03742e-06,  4.03836e-06,  4.74784e-06,  8.73478e-02,  8.73478e-02,  1.75774e-07,  1.98147e-07,  2.59222e-07,  3.55905e-07,  4.82042e-07,  6.24227e-07,  7.66490e-07,  9.19817e-07,  1.22043e-06,  2.32721e-06,  3.58680e-06,  1.65226e-01,  0.00000e+00,  4.75603e-04,  5.13283e-04,  6.15346e-04,  7.77023e-04,  9.89658e-04,  1.23137e-03,  1.47623e-03,  1.74597e-03,  2.28312e-03,  3.84369e-03,  3.24235e-03,  1.95892e+02,  0.00000e+00,  9.10436e+06,  1.13837e+05,  8.98857e+06, -2.27026e+03,  2.21410e+06
 2.90012e-03,  2.55453e-16,  2.27335e-07,  4.58253e-07,  7.10126e-07,  1.02335e-06,  1.44878e-06,  2.02412e-06,  2.76635e-06,  3.68178e-06,  4.86117e-06,  5.63856e-06,  9.83444e-02,  9.83444e-02,  2.29115e-07,  2.55521e-07,  3.27500e-07,  4.41472e-07,  5.90372e-07,  7.58483e-07,  9.27108e-07,  1.10967e-06,  1.46824e-06,  2.73897e-06,  3.88933e-06,  1.85155e-01,  0.00000e+00,  5.95539e-04,  6.38478e-04,  7.54843e-04,  9.39555e-04,  1.18308e-03,  1.46107e-03,  1.74478e-03,  2.06122e-03,  2.68502e-03,  4.40718e-03,  3.17048e-03,  2.09118e+02,  0.00000e+00,  1.05223e+07,  1.43329e+05,  1.03769e+07, -3.12532e+03,  2.23154e+06
 3.00004e-03,  1.37885e-16,  2.93483e-07,  5.90794e-07,  9.10732e-07,  1.29773e-06,  1.80975e-06,  2.49234e-06,  3.36795e-06,  4.44673e-06,  5.82690e-06,  6.68293e-06,  1.10137e-01,  1.10137e-01,  2.95605e-07,  3.26593e-07,  4.10971e-07,  5.44649e-07,  7.19561e-07,  9.17427e-07,  1.11654e-06,  1.33334e-06,  1.75896e-06,  3.21031e-06,  4.14748e-06,  2.06307e-01,  0.00000e+00,  7.39248e-04,  7.87934e-04,  9.19952e-04,  1.12996e-03,  1.40767e-03,  1.72601e-03,  2.05340e-03,  2.42310e-03,  3.14234e-03,  5.03794e-03,  4.01095e-03,  2.22346e+02,  0.00000e+00,  1.20732e+07,  1.78497e+05,  1.18923e+07, -4.24440e+03,  2.25226e+06
 3.10026e-03,  2.29092e-16,  3.75545e-07,  7.55156e-07,  1.15914e-06,  1.63620e-06,  2.25181e-06,  3.06011e-06,  4.08986e-06,  5.35578e-06,  6.96208e-06,  7.91354e-06,  1.22776e-01,  1.22776e-01,  3.78060e-07,  4.14244e-07,  5.12700e-07,  6.68797e-07,  8.73401e-07,  1.10537e-06,  1.33970e-06,  1.59653e-06,  2.09944e-06,  3.75003e-06,  4.33016e-06,  2.28722e-01,  0.00000e+00,  9.10835e-04,  9.65749e-04,  1.11487e-03,  1.35261e-03,  1.66801e-03,  2.03101e-03,  2.40746e-03,  2.83754e-03,  3.66151e-03,  5.74684e-03,  6.03585e-03,  2.35574e+02,  0.00000e+00,  1.37655e+07,  2.20191e+05,  1.35428e+07, -5.69778e+03,  2.27670e+06
 3.20018e-03,  9.84982e-17,  4.75965e-07,  9.56219e-07,  1.46265e-06,  2.04848e-06,  2.78711e-06,  3.74190e-06,  4.94869e-06,  6.42743e-06,  8.28672e-06,  9.35777e-06,  1.36201e-01,  1.36201e-01,  4.78924e-07,  5.20939e-07,  6.35206e-07,  8.16549e-07,  1.05469e-06,  1.32534e-06,  1.59997e-06,  1.90312e-06,  2.49400e-06,  4.36306e-06,  4.39609e-06,  2.52234e-01,  0.00000e+00,  1.11312e-03,  1.17481e-03,  1.34235e-03,  1.61023e-03,  1.96664e-03,  2.37870e-03,  2.80982e-03,  3.30770e-03,  4.24606e-03,  6.53997e-03,  9.00945e-03,  2.48684e+02,  0.00000e+00,  1.55926e+07,  2.68929e+05,  1.53209e+07, -7.55553e+03,  2.30512e+06
