% Sierra SPYHIS Output Thu Jan  9 09:15:09 2025
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 1.55002e-02, -1.15934e-16, -2.33091e-17,  3.05032e-16, -1.94832e-12, -5.60988e-12, -1.13703e-12,  1.94448e-08, -8.88719e-08,  1.99164e-08,  7.52026e-18, -8.17789e-19,  4.54293e-01,  2.16631e-15,  8.21723e-16,  4.00000e+01,  4.04295e-11, -2.85022e-11,  0.00000e+00
 1.57502e-02, -2.48789e-16, -2.76086e-16,  2.16170e-16, -2.84594e-12, -8.17504e-12, -2.29162e-12,  1.41103e-07,  2.09864e-07,  8.24063e-08,  7.91987e-18, -7.11066e-19,  4.64293e-01,  5.59041e-17,  1.52501e-15,  4.00000e+01,  1.64611e-11,  4.02277e-12,  0.00000e+00
 1.60003e-02, -1.54081e-16, -3.75047e-16,  7.02565e-17,  3.47503e-12,  7.49393e-12, -2.33872e-12, -1.44433e-07,  4.62950e-07,  1.76385e-07,  8.29596e-18, -6.92019e-19,  4.74299e-01,  3.65676e-16,  4.44640e-16,  4.00000e+01, -5.64542e-11,  3.92538e-11,  0.00000e+00
 1.62502e-02,  3.57928e-17,  1.66077e-16,  2.32422e-16,  4.55223e-12,  9.65865e-12,  1.87114e-13, -1.40566e-07, -8.35556e-08,  2.11607e-07,  8.55770e-18, -6.88581e-19,  4.84295e-01,  1.87105e-15, -3.57662e-16,  4.00000e+01, -3.04113e-11,  5.08757e-11,  0.00000e+00
 1.65003e-02,  5.26326e-17,  1.46872e-16,  3.22060e-16,  2.54945e-12, -6.69352e-12,  3.03503e-12, -4.37384e-08, -7.98083e-07,  3.37821e-07,  8.69216e-18, -6.63579e-19,  4.94298e-01,  1.77928e-15, -8.84224e-16,  4.00000e+01,  1.22190e-12, -1.32534e-11,  0.00000e+00
 1.67502e-02,  2.25912e-16, -4.20094e-16,  4.17261e-16,  3.06017e-14, -8.66713e-12,  2.11279e-13, -1.99339e-07,  4.92080e-07, -2.61703e-07,  8.76090e-18, -6.27298e-19,  5.04295e-01,  3.85491e-16, -1.72315e-16,  4.00000e+01,  2.93169e-11, -7.22618e-11,  0.00000e+00
 1.70001e-02,  4.12860e-17, -3.12877e-16,  3.84684e-16, -3.42347e-12,  1.68337e-12,  3.48465e-12,  3.24249e-07,  3.85511e-07, -4.57111e-07,  8.75599e-18, -5.85484e-19,  5.14289e-01, -5.64467e-16,  9.28270e-16,  4.00000e+01,  1.97082e-11, -2.50981e-11,  0.00000e+00
 1.72502e-02, -7.89562e-17, -1.29745e-16,  4.35365e-16, -6.03201e-13,  4.60157e-12, -1.60184e-12,  2.59932e-07, -6.93595e-08, -8.26246e-07,  8.68457e-18, -5.42697e-19,  5.24295e-01, -5.17884e-16,  7.48066e-16,  4.00000e+01, -2.36948e-12,  1.04726e-11,  0.00000e+00
 1.75004e-02,  1.10343e-16, -1.31621e-16,  3.50586e-16,  5.68916e-12, -1.02654e-12,  7.67950e-13, -7.84916e-08,  3.11833e-07, -8.24491e-10,  8.58156e-18, -4.80580e-19,  5.34302e-01, -2.60899e-16, -3.11170e-16,  4.00000e+01,  9.94760e-12,  3.11754e-11,  0.00000e+00
 1.77503e-02,  3.37583e-16, -2.81418e-16,  3.55802e-16,  1.59713e-12, -3.90619e-12,  3.33117e-12, -5.03903e-07,  2.96677e-07, -2.25690e-07,  8.53870e-18, -4.31429e-19,  5.44297e-01,  2.69872e-17, -5.39208e-16,  4.00000e+01,  1.69865e-11, -1.61503e-11,  0.00000e+00
 1.80003e-02,  3.26777e-16, -1.96609e-16,  3.07644e-16, -6.27098e-12, -1.03936e-12,  8.13189e-13, -3.53303e-08,  3.69207e-08, -2.22477e-07,  8.61437e-18, -4.39497e-19,  5.54299e-01,  5.41885e-16, -3.54900e-17,  4.00000e+01,  1.11325e-11, -4.05638e-11,  0.00000e+00
 1.82505e-02, -8.77883e-17, -1.11122e-16,  3.70016e-16, -8.43961e-12, -4.28887e-13, -2.40088e-12,  4.35484e-07,  2.57812e-07,  3.09712e-08,  8.84836e-18, -5.18457e-19,  5.64305e-01,  1.36143e-15,  1.82474e-16,  4.00000e+01,  2.02452e-11, -1.62950e-11,  0.00000e+00
