0.000000,0.000000
0.000030,0.000632
0.000060,0.003126
0.000090,0.008150
0.000121,0.016085
0.000151,0.026526
0.000181,0.039815
0.000212,0.056552
0.000242,0.075681
0.000272,0.097726
0.000303,0.123440
0.000333,0.151012
0.000363,0.181038
0.000393,0.213186
0.000424,0.248159
0.000454,0.283193
0.000484,0.318853
0.000515,0.355733
0.000545,0.390863
0.000575,0.424884
0.000606,0.458395
0.000636,0.488848
0.000666,0.517057
0.000696,0.542879
0.000727,0.567089
0.000757,0.588252
0.000787,0.607401
0.000818,0.625481
0.000848,0.641774
0.000878,0.657376
0.000909,0.673341
0.000939,0.689179
0.000969,0.705911
0.000999,0.723979
0.001030,0.744405
0.001060,0.766140
0.001090,0.790017
0.001121,0.817001
0.001151,0.845372
0.001181,0.875971
0.001212,0.909815
0.001242,0.944622
0.001272,0.981367
0.001302,1.019927
0.001333,1.061520
0.001363,1.103351
0.001393,1.146662
0.001424,1.192867
0.001454,1.238936
0.001484,1.286345
0.001515,1.336731
0.001545,1.386873
0.001575,1.438424
0.001605,1.491388
0.001636,1.547526
0.001666,1.603099
0.001696,1.659718
0.001727,1.719013
0.001757,1.776800
0.001787,1.834568
0.001818,1.893760
0.001848,1.950064
0.001878,2.004895
0.001908,2.057786
0.001939,2.110003
0.001969,2.157846
0.001999,2.202785
0.002030,2.246147
0.002060,2.285234
0.002090,2.321721
0.002121,2.357204
0.002151,2.389999
0.002181,2.421976
0.002211,2.453929
0.002242,2.487765
0.002272,2.522079
0.002302,2.558658
0.002333,2.599382
0.002363,2.642039
0.002393,2.688190
0.002424,2.739572
0.002454,2.792795
0.002484,2.849304
0.002514,2.908776
0.002545,2.972868
0.002575,3.036972
0.002605,3.102646
0.002636,3.171590
0.002666,3.238843
0.002696,3.306149
0.002727,3.375324
0.002757,3.441581
0.002787,3.506942
0.002817,3.571342
0.002848,3.636987
0.002878,3.699890
0.002908,3.762560
0.002939,3.827596
0.002969,3.891368
0.002999,3.956538
0.003030,4.025844
0.003060,4.095191
0.003090,4.167022
0.003120,4.241355
0.003151,4.320573
0.003181,4.399219
0.003211,4.479371
0.003242,4.563172
0.003272,4.644623
0.003302,4.725855
0.003333,4.809036
0.003363,4.888368
0.003393,4.966208
0.003423,5.042326
0.003454,5.119069
0.003484,5.191438
0.003514,5.261937
0.003545,5.332939
0.003575,5.399994
0.003605,5.465556
0.003636,5.531956
0.003666,5.595114
0.003696,5.657377
0.003726,5.718941
0.003757,5.782015
0.003787,5.842670
0.003817,5.903043
0.003848,5.965192
0.003878,6.025119
0.003908,6.084806
0.003939,6.146187
0.003969,6.205251
0.003999,6.263936
0.004029,6.322233
0.004060,6.382108
0.004090,6.439791
0.004120,6.497369
0.004151,6.556987
0.004181,6.615082
0.004211,6.673905
0.004242,6.735806
0.004272,6.797140
0.004302,6.860208
0.004332,6.925235
0.004363,6.994566
0.004393,7.063702
0.004423,7.134701
0.004454,7.209654
0.004484,7.283268
0.004514,7.357402
0.004545,7.433896
0.004575,7.507166
0.004605,7.579051
0.004635,7.648989
0.004666,7.718781
0.004696,7.783615
0.004726,7.845602
0.004757,7.906752
0.004787,7.963335
0.004817,8.017699
0.004848,8.072107
0.004878,8.123654
0.004908,8.174751
0.004938,8.226056
0.004969,8.279927
0.004999,8.333428
0.005029,8.388732
0.005060,8.448060
0.005090,8.507762
0.005120,8.569803
0.005151,8.636270
0.005181,8.702737
0.005211,8.771160
0.005241,8.841341
0.005272,8.915497
0.005302,8.988715
0.005332,9.063316
0.005363,9.141823
0.005393,9.219203
0.005423,9.298044
0.005454,9.381070
0.005484,9.462937
0.005514,9.546278
0.005544,9.630977
0.005575,9.719703
0.005605,9.806472
0.005635,9.893836
0.005666,9.984370
0.005696,10.071887
0.005726,10.158976
0.005757,10.248225
0.005787,10.333642
0.005817,10.417933
0.005847,10.500997
0.005878,10.585522
0.005908,10.666075
0.005938,10.745445
0.005969,10.826327
0.005999,10.903594
0.006029,10.979936
0.006060,11.057918
0.006090,11.132521
0.006120,11.206230
0.006150,11.278974
0.006181,11.353041
0.006211,11.423544
0.006241,11.492776
0.006272,11.562945
0.006302,11.629532
0.006332,11.694882
0.006363,11.761303
0.006393,11.824749
0.006423,11.887657
0.006453,11.950351
0.006484,12.015251
0.006514,12.078469
0.006544,12.142348
0.006575,12.209233
0.006605,12.274928
0.006635,12.341646
0.006666,12.411644
0.006696,12.480373
0.006726,12.550037
0.006756,12.620583
0.006787,12.694343
0.006817,12.766523
0.006847,12.839472
0.006878,12.915609
0.006908,12.989964
0.006938,13.064904
0.006969,13.142813
0.006999,13.218495
0.007029,13.294260
0.007059,13.369879
0.007090,13.447619
0.007120,13.522226
0.007150,13.595984
0.007181,13.671119
0.007211,13.742614
0.007241,13.812751
0.007272,13.883702
0.007302,13.950791
0.007332,14.016222
0.007362,14.079923
0.007393,14.143903
0.007423,14.204008
0.007453,14.262310
0.007484,14.320744
0.007514,14.375635
0.007544,14.429004
0.007575,14.482755
0.007605,14.533615
0.007635,14.583527
0.007665,14.632703
0.007696,14.682967
0.007726,14.731262
0.007756,14.779372
0.007787,14.829033
0.007817,14.877147
0.007847,14.925391
0.007878,14.975427
0.007908,15.024040
0.007938,15.072831
0.007968,15.121765
0.007999,15.172421
0.008029,15.221472
0.008059,15.270494
0.008090,15.321070
0.008120,15.369898
0.008150,15.418580
0.008181,15.468706
0.008211,15.517010
0.008241,15.565056
0.008271,15.612759
0.008302,15.661565
0.008332,15.708155
0.008362,15.753891
0.008393,15.800032
0.008423,15.843373
0.008453,15.885202
0.008484,15.926707
0.008514,15.965125
0.008544,16.001782
0.008574,16.036734
0.008605,16.071209
0.008635,16.103143
0.008665,16.133838
0.008696,16.164483
0.008726,16.193301
0.008756,16.221463
0.008787,16.250056
0.008817,16.277372
0.008847,16.304446
0.008877,16.331367
0.008908,16.359101
0.008938,16.385916
0.008968,16.412753
0.008999,16.440544
0.009029,16.467517
