% Sierra SPYHIS Output Wed Jan 22 08:33:48 2025
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 1.60000e-03,  4.42697e-18, -7.45540e-17,  6.56967e-17,  5.54122e-13, -2.50183e-13,  1.35144e-13,  1.18749e-09,  1.20081e-08,  5.09779e-09, -4.76820e-22, -8.62389e-22,  9.65735e-04, -9.01897e-19, -1.66788e-18,  2.52075e+00,  6.84780e-16, -5.89272e-14,  4.37002e+03
 1.70012e-03,  5.10087e-17, -8.02799e-18,  9.29079e-17, -5.49806e-14,  6.37795e-13,  7.31096e-13, -5.35930e-09, -5.58081e-08,  2.41017e-09, -5.76589e-22, -1.02350e-21,  1.24059e-03, -9.50000e-19, -2.29376e-18,  2.97472e+00, -2.41399e-14, -4.22094e-14,  4.69632e+03
 1.80011e-03,  2.23678e-17, -9.13715e-17,  4.74263e-17,  3.77379e-13, -1.18793e-12, -1.22717e-12, -5.14976e-08,  2.34187e-08,  4.66703e-08, -6.69905e-22, -1.17101e-21,  1.56205e-03, -5.61676e-19, -1.24140e-18,  3.45955e+00,  2.10356e-14,  3.64096e-14,  5.00078e+03
 1.90010e-03,  3.86600e-17, -1.57338e-17,  7.72589e-17, -2.97910e-13,  1.51649e-12,  3.98962e-13, -9.06055e-08,  7.00921e-09, -4.24277e-08, -7.19009e-22, -1.32401e-21,  1.93349e-03, -6.37788e-19, -8.44887e-19,  3.97387e+00, -4.78197e-14, -1.01026e-13,  5.28613e+03
 2.00009e-03,  1.20072e-17, -5.56956e-17,  3.99461e-17,  3.13895e-13, -1.62764e-12, -3.49779e-13,  1.75154e-08,  3.65806e-08, -6.85767e-09, -7.34023e-22, -1.50268e-21,  2.35775e-03,  5.28625e-19, -2.28313e-18,  4.51583e+00, -2.48531e-14,  5.96346e-14,  5.55322e+03
 2.10009e-03,  5.79631e-17, -3.64858e-17,  7.78012e-17,  8.21254e-14,  1.69686e-12,  8.93637e-13, -5.51949e-08, -6.23537e-08, -5.88727e-08, -7.55558e-22, -1.67338e-21,  2.83752e-03,  2.76124e-19, -2.46078e-18,  5.08364e+00, -6.34282e-14, -8.73622e-15,  5.80267e+03
 2.20008e-03,  3.04457e-17, -4.49407e-17,  4.84818e-17, -7.61172e-14, -2.19954e-12, -1.95188e-12, -7.65336e-08, -1.00289e-08, -3.63426e-08, -7.12328e-22, -1.85938e-21,  3.37528e-03, -1.67742e-19, -8.76418e-19,  5.67556e+00,  1.11870e-13, -1.39660e-14,  6.03515e+03
 2.30007e-03,  5.39491e-17, -4.18330e-17,  3.41112e-17, -2.99835e-14,  2.42164e-12,  1.86348e-12, -1.78847e-08,  9.75993e-08, -3.43600e-08, -5.83066e-22, -2.10333e-21,  3.97336e-03,  1.83412e-18, -9.77061e-19,  6.28993e+00,  2.29258e-14,  1.52717e-13,  6.25148e+03
 2.40006e-03,  5.23881e-17,  1.36612e-17,  1.03895e-16,  6.15917e-13, -1.86408e-12, -9.10549e-13,  2.90123e-08, -4.11321e-08, -1.84957e-08, -3.84147e-22, -2.30657e-21,  4.63394e-03,  2.48183e-18, -3.27121e-18,  6.92517e+00, -1.07024e-13,  4.60862e-14,  6.45228e+03
 2.50005e-03,  7.81445e-17, -1.07792e-16,  3.13506e-17, -1.08496e-12,  1.55569e-12,  9.08681e-14, -3.20235e-08,  6.61881e-08,  3.66156e-08, -1.05861e-22, -2.47730e-21,  5.35902e-03,  3.95425e-18, -2.85166e-18,  7.57976e+00, -6.04373e-14, -1.58049e-13,  6.63826e+03
 2.60005e-03,  3.50853e-17,  5.12266e-17,  9.24526e-17,  9.28441e-13, -5.95851e-13, -4.60555e-13, -3.52141e-08, -9.88170e-08, -5.25265e-08,  3.14137e-22, -2.71852e-21,  6.15045e-03,  4.72071e-18, -9.30978e-19,  8.25224e+00,  4.57014e-15, -3.40733e-14,  6.81006e+03
 2.70004e-03,  5.96667e-17, -1.27933e-16,  1.07812e-17, -9.05777e-13,  5.17671e-13,  1.84892e-13, -6.76249e-09,  5.76562e-08, -3.74509e-08,  8.83159e-22, -3.03726e-21,  7.00997e-03,  5.25446e-18, -2.64495e-18,  8.94123e+00, -1.50976e-14,  2.15005e-13,  6.96831e+03
 2.80003e-03, -1.82312e-18,  7.40505e-17,  6.96664e-17,  4.85921e-13,  5.32242e-13, -1.15454e-13,  4.28246e-08, -7.50159e-08, -1.61226e-08,  1.63160e-21, -3.26797e-21,  7.93915e-03,  8.77975e-18, -5.48927e-18,  9.64539e+00,  8.92460e-14,  5.41593e-14,  7.11351e+03
 2.90002e-03,  1.07228e-16, -1.41700e-16, -5.01984e-18,  3.04188e-13, -1.53332e-12, -9.72622e-13, -1.60079e-07,  8.16249e-08,  1.07957e-07,  2.53660e-21, -3.54534e-21,  8.93945e-03,  1.05202e-17, -2.99856e-18,  1.03635e+01,  1.90886e-14, -1.94079e-13,  7.24632e+03
 3.00002e-03,  1.35034e-17,  6.34693e-17,  5.55814e-17, -8.48260e-13,  2.52997e-12,  1.15404e-12,  1.04204e-08, -1.07530e-07, -7.76063e-08,  3.69338e-21, -4.07118e-21,  1.00122e-02,  1.22315e-17, -1.51573e-18,  1.10942e+01,  1.47405e-14,  1.50772e-13,  7.36710e+03
 3.10001e-03,  1.06639e-16, -9.62250e-17, -1.96300e-17,  1.46116e-12, -3.40968e-12, -1.87258e-12, -6.44914e-08, -4.24726e-09,  4.39689e-09,  5.08051e-21, -4.61542e-21,  1.11586e-02,  1.41154e-17, -6.48971e-18,  1.18364e+01, -1.16059e-13, -1.57883e-15,  7.47628e+03
 3.20000e-03,  5.15724e-17, -3.03285e-17,  8.06295e-18, -2.39465e-12,  3.70326e-12,  1.56508e-12, -8.67205e-08,  9.85783e-08,  5.81762e-08,  6.70985e-21, -5.10556e-21,  1.23797e-02,  1.83620e-17, -1.06060e-17,  1.25890e+01, -1.26670e-13, -2.84329e-13,  7.57435e+03
 3.30012e-03,  5.42886e-17, -3.08024e-17,  3.85798e-17,  1.85717e-12, -3.70728e-12, -1.79685e-12, -2.95430e-08, -1.49468e-08, -8.56782e-08,  8.55920e-21, -5.85607e-21,  1.36783e-02,  2.16112e-17, -4.82824e-18,  1.33519e+01,  3.25686e-13, -2.58542e-14,  7.66227e+03
 3.40011e-03,  8.70199e-17, -8.00938e-17, -3.82541e-17, -1.44756e-12,  3.67320e-12,  1.68490e-12,  1.89549e-08,  3.31519e-08,  1.40868e-08,  1.07932e-20, -6.92429e-21,  1.50519e-02,  1.96748e-17, -9.22983e-18,  1.41219e+01,  3.12619e-13,  1.43960e-13,  7.73892e+03
 3.50010e-03,  1.91367e-17,  1.79710e-17,  6.87349e-17,  2.68530e-13, -2.77111e-12, -2.05468e-12,  2.47899e-08, -3.47000e-08, -4.15196e-08,  1.33493e-20, -7.95200e-21,  1.65028e-02,  2.81670e-17, -1.63211e-17,  1.48991e+01, -3.25223e-13, -1.51811e-13,  7.80517e+03
 3.60009e-03,  9.57072e-17, -1.61299e-16, -8.10139e-17, -9.63651e-13,  2.48846e-12,  7.72658e-14, -1.33284e-07,  1.55598e-07,  1.00567e-07,  1.61466e-20, -9.03533e-21,  1.80317e-02,  3.25756e-17, -1.38591e-17,  1.56825e+01,  1.09353e-14, -2.27260e-14,  7.86154e+03
 3.70009e-03, -5.46992e-18,  6.84018e-17,  7.61356e-17,  7.64322e-13, -1.09848e-12,  1.29278e-12,  5.87869e-08, -1.01574e-07, -5.05613e-08,  1.93905e-20, -1.06069e-20,  1.96393e-02,  3.10061e-17, -1.14229e-17,  1.64710e+01, -2.29572e-13,  2.27492e-14,  7.90804e+03
 3.80008e-03,  7.59271e-17, -1.67342e-16, -4.76012e-17, -9.41559e-13,  8.05095e-13, -2.01884e-12,  3.90146e-08,  9.80442e-08,  8.28742e-08,  2.31329e-20, -1.25696e-20,  2.13259e-02,  3.95809e-17, -1.94708e-17,  1.72636e+01, -2.87808e-13,  4.75369e-13,  7.94503e+03
 3.90007e-03, -1.14323e-17,  9.79662e-17,  3.73987e-17, -6.58450e-13,  6.27000e-13,  1.04567e-12, -1.22240e-08, -1.39379e-07,  1.58677e-08,  2.70623e-20, -1.45201e-20,  2.30920e-02,  4.30961e-17, -2.87096e-17,  1.80595e+01,  2.15716e-13, -1.97854e-13,  7.97245e+03
 4.00006e-03,  7.11367e-17, -1.71039e-16, -2.92151e-17,  4.50688e-13, -1.25324e-12, -1.25456e-12, -3.99328e-08,  3.46946e-08, -5.87497e-09,  3.14680e-20, -1.68290e-20,  2.49376e-02,  4.67446e-17, -2.77830e-17,  1.88576e+01, -2.77237e-13, -3.04567e-13,  7.99046e+03
 4.10000e-03, -3.90584e-17,  4.05543e-17,  2.09541e-17, -1.33424e-12,  2.16853e-12,  1.81537e-12,  8.43335e-08, -1.30438e-07, -5.51543e-08,  3.63604e-20, -1.97733e-20,  2.68624e-02,  4.63995e-17, -2.12662e-17,  1.96568e+01,  5.60683e-13,  2.20998e-13,  7.99906e+03
 4.20001e-03,  2.81551e-17, -1.32252e-16,  5.98504e-18,  5.16069e-13, -2.61813e-12, -2.75939e-12, -6.14365e-08,  7.98647e-08, -2.70300e-08,  4.18088e-20, -2.30737e-20,  2.88681e-02,  5.73024e-17, -3.46475e-17,  2.04568e+01, -1.18886e-13,  2.43013e-13,  7.99854e+03
